DGUID,DAUID,PRUID,ERUID,leaf_tag,assignment
2021S051210010782,10010782,10,1010,avalon,nearest-seed-within-er
2021S051210010783,10010783,10,1010,avalon,nearest-seed-within-er
2021S051210010784,10010784,10,1010,avalon,nearest-seed-within-er
2021S051210010785,10010785,10,1010,avalon,nearest-seed-within-er
2021S051210010786,10010786,10,1010,avalon,nearest-seed-within-er
2021S051210010787,10010787,10,1010,avalon,nearest-seed-within-er
2021S051210010788,10010788,10,1010,avalon,nearest-seed-within-er
2021S051210010789,10010789,10,1010,avalon,nearest-seed-within-er
2021S051210010790,10010790,10,1010,avalon,nearest-seed-within-er
2021S051210010791,10010791,10,1010,avalon,nearest-seed-within-er
2021S051210010792,10010792,10,1010,avalon,nearest-seed-within-er
2021S051210010793,10010793,10,1010,avalon,nearest-seed-within-er
2021S051210010794,10010794,10,1010,avalon,nearest-seed-within-er
2021S051210010795,10010795,10,1010,avalon,nearest-seed-within-er
2021S051210010796,10010796,10,1010,avalon,nearest-seed-within-er
2021S051210010797,10010797,10,1010,avalon,nearest-seed-within-er
2021S051210010798,10010798,10,1010,avalon,nearest-seed-within-er
2021S051210010799,10010799,10,1010,avalon,nearest-seed-within-er
2021S051210010800,10010800,10,1010,avalon,nearest-seed-within-er
2021S051210010801,10010801,10,1010,avalon,nearest-seed-within-er
2021S051210010802,10010802,10,1010,avalon,nearest-seed-within-er
2021S051210010803,10010803,10,1010,avalon,nearest-seed-within-er
2021S051210010804,10010804,10,1010,avalon,nearest-seed-within-er
2021S051210010805,10010805,10,1010,avalon,nearest-seed-within-er
2021S051210010806,10010806,10,1010,avalon,nearest-seed-within-er
2021S051210010807,10010807,10,1010,avalon,nearest-seed-within-er
2021S051210010808,10010808,10,1010,avalon,nearest-seed-within-er
2021S051210010809,10010809,10,1010,avalon,nearest-seed-within-er
2021S051210010810,10010810,10,1010,avalon,nearest-seed-within-er
2021S051210010811,10010811,10,1010,avalon,nearest-seed-within-er
2021S051210010813,10010813,10,1010,avalon,nearest-seed-within-er
2021S051210010814,10010814,10,1010,avalon,nearest-seed-within-er
2021S051210010815,10010815,10,1010,avalon,nearest-seed-within-er
2021S051210010817,10010817,10,1010,avalon,nearest-seed-within-er
2021S051210010818,10010818,10,1010,avalon,nearest-seed-within-er
2021S051210010820,10010820,10,1010,avalon,nearest-seed-within-er
2021S051210010821,10010821,10,1010,avalon,nearest-seed-within-er
2021S051210010822,10010822,10,1010,avalon,nearest-seed-within-er
2021S051210010823,10010823,10,1010,avalon,nearest-seed-within-er
2021S051210010824,10010824,10,1010,avalon,nearest-seed-within-er
2021S051210010827,10010827,10,1010,avalon,nearest-seed-within-er
2021S051210010828,10010828,10,1010,avalon,nearest-seed-within-er
2021S051210010830,10010830,10,1010,avalon,nearest-seed-within-er
2021S051210010832,10010832,10,1010,avalon,nearest-seed-within-er
2021S051210010833,10010833,10,1010,avalon,nearest-seed-within-er
2021S051210010834,10010834,10,1010,avalon,nearest-seed-within-er
2021S051210010835,10010835,10,1010,avalon,nearest-seed-within-er
2021S051210010836,10010836,10,1010,avalon,nearest-seed-within-er
2021S051210010837,10010837,10,1010,avalon,nearest-seed-within-er
2021S051210010838,10010838,10,1010,avalon,nearest-seed-within-er
2021S051210010839,10010839,10,1010,avalon,nearest-seed-within-er
2021S051210010840,10010840,10,1010,avalon,nearest-seed-within-er
2021S051210010841,10010841,10,1010,avalon,nearest-seed-within-er
2021S051210010842,10010842,10,1010,avalon,nearest-seed-within-er
2021S051210010844,10010844,10,1010,avalon,nearest-seed-within-er
2021S051210010846,10010846,10,1010,avalon,nearest-seed-within-er
2021S051210020079,10020079,10,1020,burin,nearest-seed-within-er
2021S051210020080,10020080,10,1020,burin,nearest-seed-within-er
2021S051210020081,10020081,10,1020,burin,nearest-seed-within-er
2021S051210020082,10020082,10,1020,burin,nearest-seed-within-er
2021S051210020083,10020083,10,1020,burin,nearest-seed-within-er
2021S051210020084,10020084,10,1020,burin,nearest-seed-within-er
2021S051210020085,10020085,10,1020,burin,nearest-seed-within-er
2021S051210020086,10020086,10,1020,burin,nearest-seed-within-er
2021S051210020087,10020087,10,1020,burin,nearest-seed-within-er
2021S051210020088,10020088,10,1020,burin,nearest-seed-within-er
2021S051210020089,10020089,10,1020,burin,nearest-seed-within-er
2021S051210020090,10020090,10,1020,burin,nearest-seed-within-er
2021S051210020091,10020091,10,1020,burin,nearest-seed-within-er
2021S051210020092,10020092,10,1020,burin,nearest-seed-within-er
2021S051210020093,10020093,10,1020,burin,nearest-seed-within-er
2021S051210020094,10020094,10,1020,burin,nearest-seed-within-er
2021S051210020095,10020095,10,1020,burin,nearest-seed-within-er
2021S051210020096,10020096,10,1020,burin,nearest-seed-within-er
2021S051210020097,10020097,10,1020,burin,nearest-seed-within-er
2021S051210020098,10020098,10,1020,burin,nearest-seed-within-er
2021S051210020099,10020099,10,1020,burin,nearest-seed-within-er
2021S051210020100,10020100,10,1020,burin,nearest-seed-within-er
2021S051210020101,10020101,10,1020,burin,nearest-seed-within-er
2021S051210020102,10020102,10,1020,burin,nearest-seed-within-er
2021S051210020103,10020103,10,1020,burin,nearest-seed-within-er
2021S051210020104,10020104,10,1020,burin,nearest-seed-within-er
2021S051210020105,10020105,10,1020,burin,nearest-seed-within-er
2021S051210020106,10020106,10,1020,burin,nearest-seed-within-er
2021S051210020107,10020107,10,1020,burin,nearest-seed-within-er
2021S051210020108,10020108,10,1020,burin,nearest-seed-within-er
2021S051210020109,10020109,10,1020,burin,nearest-seed-within-er
2021S051210020110,10020110,10,1020,burin,nearest-seed-within-er
2021S051210020111,10020111,10,1020,burin,nearest-seed-within-er
2021S051210020112,10020112,10,1020,burin,nearest-seed-within-er
2021S051210020113,10020113,10,1020,burin,nearest-seed-within-er
2021S051210020114,10020114,10,1020,burin,nearest-seed-within-er
2021S051210020115,10020115,10,1020,burin,nearest-seed-within-er
2021S051210020116,10020116,10,1020,burin,seed-anchor
2021S051210020117,10020117,10,1020,burin,nearest-seed-within-er
2021S051210020118,10020118,10,1020,burin,nearest-seed-within-er
2021S051210020119,10020119,10,1020,burin,nearest-seed-within-er
2021S051210020120,10020120,10,1020,burin,nearest-seed-within-er
2021S051210020121,10020121,10,1020,burin,nearest-seed-within-er
2021S051210020122,10020122,10,1020,burin,nearest-seed-within-er
2021S051210020123,10020123,10,1020,burin,nearest-seed-within-er
2021S051210020124,10020124,10,1020,burin,nearest-seed-within-er
2021S051210020125,10020125,10,1020,burin,nearest-seed-within-er
2021S051210020126,10020126,10,1020,burin,nearest-seed-within-er
2021S051210020127,10020127,10,1020,burin,nearest-seed-within-er
2021S051210020128,10020128,10,1020,burin,nearest-seed-within-er
2021S051210020129,10020129,10,1020,burin,nearest-seed-within-er
2021S051210020130,10020130,10,1020,burin,nearest-seed-within-er
2021S051210020131,10020131,10,1020,burin,nearest-seed-within-er
2021S051210020132,10020132,10,1020,burin,nearest-seed-within-er
2021S051210020133,10020133,10,1020,burin,nearest-seed-within-er
2021S051210020134,10020134,10,1020,burin,nearest-seed-within-er
2021S051210020135,10020135,10,1020,burin,nearest-seed-within-er
2021S051210020136,10020136,10,1020,burin,nearest-seed-within-er
2021S051210020137,10020137,10,1020,burin,nearest-seed-within-er
2021S051210030056,10030056,10,1020,burin,nearest-seed-within-er
2021S051210030057,10030057,10,1020,burin,nearest-seed-within-er
2021S051210030058,10030058,10,1020,burin,nearest-seed-within-er
2021S051210030059,10030059,10,1020,burin,nearest-seed-within-er
2021S051210030060,10030060,10,1020,burin,nearest-seed-within-er
2021S051210030061,10030061,10,1020,burin,nearest-seed-within-er
2021S051210030062,10030062,10,1020,burin,nearest-seed-within-er
2021S051210030063,10030063,10,1020,burin,nearest-seed-within-er
2021S051210030064,10030064,10,1020,burin,nearest-seed-within-er
2021S051210030065,10030065,10,1020,burin,nearest-seed-within-er
2021S051210030066,10030066,10,1020,burin,nearest-seed-within-er
2021S051210030067,10030067,10,1020,burin,nearest-seed-within-er
2021S051210030068,10030068,10,1020,burin,nearest-seed-within-er
2021S051210030069,10030069,10,1020,burin,nearest-seed-within-er
2021S051210030070,10030070,10,1020,burin,nearest-seed-within-er
2021S051210030071,10030071,10,1020,scoast,nearest-seed-within-er
2021S051210030072,10030072,10,1020,scoast,nearest-seed-within-er
2021S051210030073,10030073,10,1020,scoast,nearest-seed-within-er
2021S051210030074,10030074,10,1020,scoast,nearest-seed-within-er
2021S051210030075,10030075,10,1020,scoast,nearest-seed-within-er
2021S051210030076,10030076,10,1020,scoast,nearest-seed-within-er
2021S051210030077,10030077,10,1020,scoast,nearest-seed-within-er
2021S051210030078,10030078,10,1020,scoast,nearest-seed-within-er
2021S051210030079,10030079,10,1020,scoast,nearest-seed-within-er
2021S051210030080,10030080,10,1020,scoast,nearest-seed-within-er
2021S051210030081,10030081,10,1020,scoast,nearest-seed-within-er
2021S051210030082,10030082,10,1020,scoast,nearest-seed-within-er
2021S051210030083,10030083,10,1020,scoast,nearest-seed-within-er
2021S051210030084,10030084,10,1020,scoast,nearest-seed-within-er
2021S051210030085,10030085,10,1020,scoast,nearest-seed-within-er
2021S051210030086,10030086,10,1020,scoast,seed-anchor
2021S051210030087,10030087,10,1020,scoast,nearest-seed-within-er
2021S051210030088,10030088,10,1020,scoast,nearest-seed-within-er
2021S051210030089,10030089,10,1020,scoast,nearest-seed-within-er
2021S051210030090,10030090,10,1020,scoast,nearest-seed-within-er
2021S051210030091,10030091,10,1020,scoast,nearest-seed-within-er
2021S051210030092,10030092,10,1020,burin,nearest-seed-within-er
2021S051210030093,10030093,10,1020,burin,nearest-seed-within-er
2021S051210030094,10030094,10,1020,burin,nearest-seed-within-er
2021S051210030095,10030095,10,1020,burin,nearest-seed-within-er
2021S051210030096,10030096,10,1020,burin,nearest-seed-within-er
2021S051210030097,10030097,10,1020,burin,nearest-seed-within-er
2021S051210030098,10030098,10,1020,burin,nearest-seed-within-er
2021S051210040077,10040077,10,1030,steph,nearest-seed-within-er
2021S051210040078,10040078,10,1030,steph,nearest-seed-within-er
2021S051210040079,10040079,10,1030,steph,nearest-seed-within-er
2021S051210040080,10040080,10,1030,steph,nearest-seed-within-er
2021S051210040081,10040081,10,1030,steph,nearest-seed-within-er
2021S051210040082,10040082,10,1030,steph,nearest-seed-within-er
2021S051210040083,10040083,10,1030,steph,nearest-seed-within-er
2021S051210040084,10040084,10,1030,steph,nearest-seed-within-er
2021S051210040085,10040085,10,1030,steph,nearest-seed-within-er
2021S051210040086,10040086,10,1030,steph,nearest-seed-within-er
2021S051210040087,10040087,10,1030,steph,nearest-seed-within-er
2021S051210040088,10040088,10,1030,steph,nearest-seed-within-er
2021S051210040089,10040089,10,1030,steph,nearest-seed-within-er
2021S051210040090,10040090,10,1030,steph,seed-anchor
2021S051210040091,10040091,10,1030,steph,nearest-seed-within-er
2021S051210040092,10040092,10,1030,steph,nearest-seed-within-er
2021S051210040093,10040093,10,1030,steph,nearest-seed-within-er
2021S051210040094,10040094,10,1030,steph,nearest-seed-within-er
2021S051210040095,10040095,10,1030,steph,nearest-seed-within-er
2021S051210040096,10040096,10,1030,steph,nearest-seed-within-er
2021S051210040097,10040097,10,1030,steph,nearest-seed-within-er
2021S051210040098,10040098,10,1030,steph,nearest-seed-within-er
2021S051210040099,10040099,10,1030,steph,nearest-seed-within-er
2021S051210040100,10040100,10,1030,steph,nearest-seed-within-er
2021S051210040101,10040101,10,1030,steph,nearest-seed-within-er
2021S051210040102,10040102,10,1030,steph,nearest-seed-within-er
2021S051210040103,10040103,10,1030,steph,nearest-seed-within-er
2021S051210040104,10040104,10,1030,steph,nearest-seed-within-er
2021S051210040105,10040105,10,1030,steph,nearest-seed-within-er
2021S051210040106,10040106,10,1030,steph,nearest-seed-within-er
2021S051210040107,10040107,10,1030,steph,nearest-seed-within-er
2021S051210040108,10040108,10,1030,steph,nearest-seed-within-er
2021S051210040109,10040109,10,1030,steph,nearest-seed-within-er
2021S051210040110,10040110,10,1030,steph,nearest-seed-within-er
2021S051210040111,10040111,10,1030,steph,nearest-seed-within-er
2021S051210040112,10040112,10,1030,steph,nearest-seed-within-er
2021S051210040113,10040113,10,1030,steph,nearest-seed-within-er
2021S051210040114,10040114,10,1030,steph,nearest-seed-within-er
2021S051210040115,10040115,10,1030,steph,nearest-seed-within-er
2021S051210040116,10040116,10,1030,steph,nearest-seed-within-er
2021S051210040117,10040117,10,1030,steph,nearest-seed-within-er
2021S051210040118,10040118,10,1030,steph,nearest-seed-within-er
2021S051210040119,10040119,10,1030,steph,nearest-seed-within-er
2021S051210040120,10040120,10,1030,steph,nearest-seed-within-er
2021S051210050076,10050076,10,1030,humber,nearest-seed-within-er
2021S051210050077,10050077,10,1030,humber,nearest-seed-within-er
2021S051210050078,10050078,10,1030,humber,nearest-seed-within-er
2021S051210050079,10050079,10,1030,humber,nearest-seed-within-er
2021S051210050080,10050080,10,1030,humber,nearest-seed-within-er
2021S051210050081,10050081,10,1030,humber,nearest-seed-within-er
2021S051210050082,10050082,10,1030,humber,seed-anchor
2021S051210050083,10050083,10,1030,humber,nearest-seed-within-er
2021S051210050084,10050084,10,1030,humber,nearest-seed-within-er
2021S051210050085,10050085,10,1030,humber,nearest-seed-within-er
2021S051210050086,10050086,10,1030,humber,nearest-seed-within-er
2021S051210050087,10050087,10,1030,humber,nearest-seed-within-er
2021S051210050088,10050088,10,1030,humber,nearest-seed-within-er
2021S051210050089,10050089,10,1030,humber,nearest-seed-within-er
2021S051210050090,10050090,10,1030,humber,nearest-seed-within-er
2021S051210050091,10050091,10,1030,humber,nearest-seed-within-er
2021S051210050092,10050092,10,1030,humber,nearest-seed-within-er
2021S051210050093,10050093,10,1030,humber,nearest-seed-within-er
2021S051210050094,10050094,10,1030,humber,nearest-seed-within-er
2021S051210050095,10050095,10,1030,humber,nearest-seed-within-er
2021S051210050096,10050096,10,1030,humber,nearest-seed-within-er
2021S051210050097,10050097,10,1030,humber,nearest-seed-within-er
2021S051210050098,10050098,10,1030,humber,nearest-seed-within-er
2021S051210050099,10050099,10,1030,humber,nearest-seed-within-er
2021S051210050101,10050101,10,1030,humber,nearest-seed-within-er
2021S051210050102,10050102,10,1030,humber,nearest-seed-within-er
2021S051210050103,10050103,10,1030,humber,nearest-seed-within-er
2021S051210050104,10050104,10,1030,humber,nearest-seed-within-er
2021S051210050105,10050105,10,1030,humber,nearest-seed-within-er
2021S051210050106,10050106,10,1030,humber,nearest-seed-within-er
2021S051210050107,10050107,10,1030,humber,nearest-seed-within-er
2021S051210050108,10050108,10,1030,humber,nearest-seed-within-er
2021S051210050109,10050109,10,1030,humber,nearest-seed-within-er
2021S051210050110,10050110,10,1030,humber,nearest-seed-within-er
2021S051210050111,10050111,10,1030,humber,nearest-seed-within-er
2021S051210050112,10050112,10,1030,humber,nearest-seed-within-er
2021S051210050113,10050113,10,1030,humber,nearest-seed-within-er
2021S051210050114,10050114,10,1030,humber,nearest-seed-within-er
2021S051210050115,10050115,10,1030,humber,nearest-seed-within-er
2021S051210050116,10050116,10,1030,humber,nearest-seed-within-er
2021S051210050117,10050117,10,1030,humber,nearest-seed-within-er
2021S051210050118,10050118,10,1030,humber,nearest-seed-within-er
2021S051210050119,10050119,10,1030,humber,nearest-seed-within-er
2021S051210050120,10050120,10,1030,humber,nearest-seed-within-er
2021S051210050121,10050121,10,1030,humber,nearest-seed-within-er
2021S051210050122,10050122,10,1030,humber,nearest-seed-within-er
2021S051210050123,10050123,10,1030,humber,nearest-seed-within-er
2021S051210050124,10050124,10,1030,steph,nearest-seed-within-er
2021S051210050125,10050125,10,1030,humber,nearest-seed-within-er
2021S051210050126,10050126,10,1030,humber,nearest-seed-within-er
2021S051210050127,10050127,10,1030,humber,nearest-seed-within-er
2021S051210050129,10050129,10,1030,humber,nearest-seed-within-er
2021S051210050130,10050130,10,1030,humber,nearest-seed-within-er
2021S051210050131,10050131,10,1030,humber,nearest-seed-within-er
2021S051210050132,10050132,10,1030,humber,nearest-seed-within-er
2021S051210050134,10050134,10,1030,humber,nearest-seed-within-er
2021S051210050135,10050135,10,1030,humber,nearest-seed-within-er
2021S051210050136,10050136,10,1030,humber,nearest-seed-within-er
2021S051210050137,10050137,10,1030,humber,nearest-seed-within-er
